step,seg,sensor_valid_force,raw_sensor,virtual_force,raw_force,filtered,z_offset,cmd_clearance,actual_gap,actual_clearance,path_idx,state,event
3315,4,0.000,0.000,2.043,2.043,1.922,0.0183,0.0003,0.0149,0.0142,1.3,POLISH
3330,4,0.000,0.000,3.645,3.645,3.396,0.0133,-0.0047,0.0097,0.0096,1.5,POLISH
3345,4,0.000,0.000,4.640,4.640,4.757,0.0120,-0.0060,0.0073,0.0067,1.7,POLISH
3360,4,0.000,0.000,3.096,3.096,3.874,0.0120,-0.0060,0.0114,0.0112,2.7,POLISH
3375,4,0.000,0.000,3.341,3.341,3.238,0.0120,-0.0060,0.0108,0.0105,2.9,POLISH
3390,4,0.000,0.000,3.528,3.528,3.508,0.0120,-0.0060,0.0102,0.0099,3.1,POLISH
3405,4,0.000,0.000,3.667,3.667,3.645,0.0120,-0.0060,0.0097,0.0095,3.3,POLISH
3420,4,0.000,0.000,3.734,3.734,3.707,0.0120,-0.0060,0.0099,0.0093,3.5,POLISH
3435,4,0.000,0.000,3.851,3.851,3.852,0.0120,-0.0060,0.0095,0.0090,3.7,POLISH
3450,4,0.000,0.000,4.064,4.064,3.976,0.0120,-0.0060,0.0085,0.0084,3.9,POLISH
3465,4,0.000,0.000,4.068,4.068,4.066,0.0120,-0.0060,0.0092,0.0084,4.1,POLISH
3480,4,0.000,0.000,4.052,4.052,4.051,0.0120,-0.0060,0.0091,0.0084,4.3,POLISH
3495,4,0.000,0.000,3.923,3.923,3.859,0.0120,-0.0060,0.0089,0.0088,4.5,POLISH
3510,4,0.000,0.000,3.792,3.792,3.718,0.0120,-0.0060,0.0095,0.0092,4.7,POLISH
3525,4,0.000,0.000,3.534,3.534,3.604,0.0120,-0.0060,0.0101,0.0099,4.9,POLISH
3540,4,0.000,0.000,3.611,3.611,3.629,0.0120,-0.0060,0.0097,0.0097,5.1,POLISH
3555,4,0.000,0.000,3.444,3.444,3.459,0.0120,-0.0060,0.0103,0.0102,5.3,POLISH
3570,4,0.000,0.000,3.749,3.749,3.656,0.0120,-0.0060,0.0095,0.0093,5.5,POLISH
3585,4,0.000,0.000,3.677,3.677,3.612,0.0120,-0.0060,0.0096,0.0095,5.7,POLISH
3600,4,0.000,0.000,3.595,3.595,3.580,0.0120,-0.0060,0.0106,0.0097,5.9,POLISH
3615,4,0.000,0.000,3.626,3.626,3.619,0.0120,-0.0060,0.0102,0.0096,6.1,POLISH
3630,4,0.000,0.000,3.617,3.617,3.671,0.0120,-0.0060,0.0107,0.0097,6.3,POLISH
3645,4,0.000,0.000,3.478,3.478,3.602,0.0120,-0.0060,0.0109,0.0101,6.5,POLISH
3660,4,0.000,0.000,3.468,3.468,3.585,0.0120,-0.0060,0.0104,0.0101,6.7,POLISH
3675,4,0.000,0.000,3.338,3.338,3.462,0.0120,-0.0060,0.0105,0.0105,6.9,POLISH
3690,4,0.000,0.000,3.498,3.498,3.991,0.0120,-0.0060,0.0102,0.0100,7.1,POLISH
3705,4,0.000,0.000,3.941,3.941,4.185,0.0120,-0.0060,0.0090,0.0087,7.3,POLISH
3720,4,0.000,0.000,5.301,5.301,5.305,0.0120,-0.0060,0.0080,0.0049,8.7,POLISH
3735,4,0.000,0.000,4.897,4.897,4.697,0.0120,-0.0060,0.0093,0.0060,10.0,POLISH
3750,4,0.000,0.000,3.798,3.798,3.852,0.0120,-0.0060,0.0096,0.0091,10.2,POLISH
3765,4,0.000,0.000,3.586,3.586,3.603,0.0120,-0.0060,0.0102,0.0098,10.4,POLISH
3780,4,0.000,0.000,3.899,3.899,3.790,0.0120,-0.0060,0.0092,0.0089,10.6,POLISH
3795,4,0.000,0.000,3.519,3.519,3.522,0.0120,-0.0060,0.0106,0.0099,10.8,POLISH
3810,4,0.000,0.000,3.449,3.449,3.446,0.0120,-0.0060,0.0105,0.0101,11.0,POLISH
3825,4,0.000,0.000,3.567,3.567,3.562,0.0120,-0.0060,0.0099,0.0098,11.2,POLISH
