region_id,region_name,cell_id,position_x_m,position_y_m,position_z_m,normal_x,normal_y,normal_z,force_n,rpm,feed_speed_mm_s,step_over_ratio,pass_count,policy_action_force,policy_action_feed,roughness_before,roughness_after,scratch_before_um,scratch_after_um,ra_before_um,ra_after_um,rz_before_um,rz_after_um,clearcoat_initial_um,clearcoat_removed_um,clearcoat_remaining_um,clearcoat_remaining_min_um,gu_proxy_before,gu_proxy_after,gu_target_pass,ra_target_pass,rz_target_pass,warranty_removal_ok,scratch_improved,clearcoat_safe,overall_pass,failure_reason,disposition,tilt_deg,is_side,evaluation_mode,surface_seed,process_time_s,episode_completed,repolish_episodes
R6,fender_right,12,2.200,-0.745,0.800,0.1500,-0.9703,0.1900,3.482,4648,3.488,0.2620,3,-0.375,-0.989,0.1574,0.1325,0.4628,0.1162,0.1243,0.1012,0.9529,0.7820,48.12,1.1741,46.95,44.55,57.80,73.30,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7618,412.9,True,0
R6,fender_right,13,2.200,-0.755,0.860,0.1500,-0.9703,0.1900,3.482,4648,3.495,0.2620,3,-0.481,-0.987,0.1718,0.1272,0.5277,0.1951,0.1368,0.1003,1.0576,0.7050,47.14,1.1716,45.97,43.01,61.92,72.93,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7619,412.1,True,0
R6,fender_right,14,2.200,-0.765,0.920,0.1500,-0.9703,0.1900,3.475,4648,4.821,0.2620,3,-0.884,-0.603,0.1579,0.1139,0.3719,0.0771,0.1233,0.0841,0.9969,0.6652,42.73,0.8452,41.88,40.75,64.58,73.10,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7620,298.8,True,0
R6,fender_right,15,2.320,-0.725,0.700,0.1500,-0.9703,0.1900,3.482,4648,3.489,0.2620,3,-0.246,-0.989,0.1594,0.1313,0.3651,0.0800,0.1288,0.1028,0.8883,0.6921,49.70,1.1738,48.53,45.87,67.83,74.19,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7621,412.8,True,0
R6,fender_right,16,2.320,-0.735,0.760,0.1500,-0.9703,0.1900,3.474,4648,5.012,0.2620,3,-0.850,-0.547,0.1424,0.0930,0.1706,0.0207,0.1128,0.0679,0.8547,0.6332,43.41,0.8191,42.59,40.25,72.02,74.08,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7622,287.4,True,0
R6,fender_right,17,2.320,-0.745,0.820,0.1500,-0.9703,0.1900,3.456,4648,8.566,0.2620,6,-0.978,+0.483,0.1589,0.1364,0.5029,0.2278,0.1197,0.1113,1.0361,0.8085,40.63,0.9450,39.68,36.43,56.66,70.24,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7623,336.3,True,1
R6,fender_right,18,2.320,-0.755,0.880,0.1500,-0.9703,0.1900,3.482,4648,3.492,0.2620,3,-0.408,-0.988,0.1592,0.1435,0.4146,0.1513,0.1271,0.1139,0.9405,0.7880,47.90,1.1728,46.73,44.73,69.13,73.72,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7624,412.5,True,0
R6,fender_right,19,2.320,-0.765,0.940,0.1500,-0.9703,0.1900,3.480,4648,3.923,0.2620,3,-0.711,-0.863,0.1453,0.1276,0.1862,0.0427,0.1152,0.1007,0.8154,0.6948,45.03,1.0459,43.98,41.03,56.72,73.12,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7625,367.1,True,0
R6,fender_right,20,2.440,-0.725,0.720,0.1500,-0.9703,0.1900,3.482,4648,3.489,0.2620,3,-0.261,-0.989,0.1700,0.1382,0.3434,0.0648,0.1377,0.1107,0.9804,0.8498,49.18,1.1738,48.01,46.39,64.03,73.99,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7626,412.8,True,0
R6,fender_right,21,2.440,-0.735,0.780,0.1500,-0.9703,0.1900,3.482,4648,3.489,0.2620,3,-0.523,-0.989,0.1541,0.1391,0.4897,0.1472,0.1217,0.1100,0.9383,0.7953,46.82,1.1736,45.65,42.95,64.45,73.71,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7627,412.8,True,0
R6,fender_right,22,2.440,-0.745,0.840,0.1500,-0.9703,0.1900,3.477,4648,4.476,0.2620,3,-0.880,-0.703,0.1552,0.1160,0.3225,0.1588,0.1225,0.0927,0.9563,0.6875,42.52,0.9133,41.61,40.29,67.65,72.18,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7628,321.9,True,0
R6,fender_right,23,2.440,-0.755,0.900,0.1500,-0.9703,0.1900,3.482,4648,3.489,0.2620,3,-0.217,-0.989,0.1427,0.1186,0.3043,0.0859,0.1109,0.0961,0.8704,0.6144,50.00,1.1736,48.83,46.23,71.25,74.54,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7629,412.8,True,0
R6,fender_right,24,2.440,-0.765,0.960,0.1500,-0.9703,0.1900,3.454,4648,8.923,0.2620,6,-0.996,+0.586,0.1330,0.0972,0.1923,0.0245,0.1031,0.0703,0.7360,0.5991,40.09,0.9056,39.18,38.24,64.72,72.03,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7630,322.8,True,1
