region_id,region_name,cell_id,position_x_m,position_y_m,position_z_m,normal_x,normal_y,normal_z,force_n,rpm,feed_speed_mm_s,step_over_ratio,pass_count,policy_action_force,policy_action_feed,roughness_before,roughness_after,scratch_before_um,scratch_after_um,ra_before_um,ra_after_um,rz_before_um,rz_after_um,clearcoat_initial_um,clearcoat_removed_um,clearcoat_remaining_um,clearcoat_remaining_min_um,gu_proxy_before,gu_proxy_after,gu_target_pass,ra_target_pass,rz_target_pass,warranty_removal_ok,scratch_improved,clearcoat_safe,overall_pass,failure_reason,disposition,tilt_deg,is_side,evaluation_mode,surface_seed,process_time_s,episode_completed,repolish_episodes
R6,fender_right,3,1.960,-0.755,0.820,0.1500,-0.9703,0.1900,3.482,4648,3.453,0.2620,3,-0.423,-0.999,0.1200,0.1138,0.5976,0.1468,0.0833,0.0902,0.8840,0.5323,47.57,1.1865,46.38,43.28,63.03,73.80,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7609,417.1,True,0
R6,fender_right,4,1.960,-0.765,0.880,0.1500,-0.9703,0.1900,3.468,4648,6.217,0.2620,9,-0.743,-0.198,0.2932,0.2056,1.1572,0.3830,0.2100,0.1583,1.7768,1.3099,43.80,1.9645,41.84,39.71,52.78,69.07,False,True,True,True,True,True,False,gu_below_target(69.1<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7610,695.0,True,2
R6,fender_right,5,2.080,-0.725,0.660,0.1500,-0.9703,0.1900,3.467,4648,6.384,0.2620,9,-0.819,-0.150,0.2981,0.2304,1.3305,0.4798,0.2048,0.1815,1.7402,1.4092,42.84,1.9128,40.93,38.17,50.12,68.07,False,True,True,True,True,True,False,gu_below_target(68.1<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7611,676.8,True,2
R6,fender_right,6,2.080,-0.735,0.720,0.1500,-0.9703,0.1900,3.472,4648,5.504,0.2620,9,-0.527,-0.405,0.2975,0.2041,1.2554,0.2859,0.2020,0.1603,1.8527,1.2774,46.05,2.2240,43.83,40.87,52.48,69.88,False,True,True,True,True,True,False,gu_below_target(69.9<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7612,785.0,True,2
R6,fender_right,7,2.080,-0.745,0.780,0.1500,-0.9703,0.1900,3.480,4648,3.994,0.2620,3,-0.788,-0.842,0.1566,0.1384,0.7294,0.2947,0.1015,0.1078,0.9841,0.8413,43.95,1.0243,42.93,39.90,53.38,71.34,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7613,360.6,True,0
R6,fender_right,8,2.080,-0.755,0.840,0.1500,-0.9703,0.1900,3.482,4648,3.554,0.2620,3,-0.543,-0.970,0.1345,0.1143,0.4732,0.1103,0.1021,0.0896,0.8624,0.6018,46.63,1.1530,45.48,42.83,63.06,73.50,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7614,405.3,True,0
R6,fender_right,9,2.080,-0.765,0.900,0.1500,-0.9703,0.1900,3.460,4648,7.798,0.2620,9,-0.951,+0.260,0.2389,0.1405,1.3270,0.5740,0.1453,0.1078,1.7481,1.0637,40.75,1.5671,39.18,36.84,58.99,67.80,False,True,True,True,True,True,False,gu_below_target(67.8<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7615,554.1,True,2
R6,fender_right,10,2.200,-0.725,0.680,0.1500,-0.9703,0.1900,3.482,4648,3.451,0.2620,3,-0.272,-1.000,0.1471,0.1266,0.7129,0.2113,0.1000,0.1018,0.9236,0.6705,48.70,1.1875,47.51,45.66,59.73,73.04,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7616,417.4,True,0
R6,fender_right,11,2.200,-0.735,0.740,0.1500,-0.9703,0.1900,3.468,4648,6.333,0.2620,9,-0.748,-0.164,0.2603,0.1739,1.3419,0.5657,0.1619,0.1335,1.6773,1.2039,43.94,1.9315,42.01,38.64,55.83,69.15,False,True,True,True,True,True,False,gu_below_target(69.1<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7617,682.2,True,2
R6,fender_right,12,2.200,-0.745,0.800,0.1500,-0.9703,0.1900,3.472,4648,5.431,0.2620,9,-0.474,-0.426,0.3689,0.2270,1.4625,0.3765,0.2553,0.1767,1.8088,1.3879,45.63,2.2570,43.37,41.08,47.69,68.36,False,True,True,True,True,True,False,gu_below_target(68.4<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7618,795.5,True,2
R6,fender_right,13,2.200,-0.755,0.860,0.1500,-0.9703,0.1900,3.462,4648,7.507,0.2620,9,-0.972,+0.176,0.2587,0.1506,1.1841,0.3651,0.1734,0.1217,1.4559,0.9639,40.06,1.6302,38.43,35.57,50.57,65.49,False,True,True,True,True,True,False,gu_below_target(65.5<70),spot_repaint_review,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7619,575.6,True,2
R6,fender_right,14,2.200,-0.765,0.920,0.1500,-0.9703,0.1900,3.482,4648,3.451,0.2620,3,-0.257,-1.000,0.2446,0.1564,1.3331,0.6790,0.1700,0.1214,1.6823,1.1098,48.03,1.1878,46.84,45.80,47.98,70.14,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7620,417.4,True,0
R6,fender_right,15,2.320,-0.725,0.700,0.1500,-0.9703,0.1900,3.480,4648,3.938,0.2620,3,-0.852,-0.859,0.1588,0.1392,0.7858,0.3803,0.1122,0.1101,1.1432,0.8926,43.31,1.0382,42.27,39.73,59.00,71.25,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7621,365.8,True,0
R6,fender_right,16,2.320,-0.735,0.760,0.1500,-0.9703,0.1900,3.480,4648,3.844,0.2620,6,-0.218,-0.886,0.3165,0.2500,1.5930,0.6549,0.1898,0.1868,2.0868,1.7203,48.81,2.1324,46.68,44.25,56.73,70.46,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7622,749.3,True,1
R6,fender_right,17,2.320,-0.745,0.820,0.1500,-0.9703,0.1900,3.457,4648,8.400,0.2620,6,-0.970,+0.435,0.1521,0.1392,0.6294,0.2433,0.1181,0.1134,0.9521,0.7366,40.84,0.9641,39.88,36.63,60.26,70.26,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7623,342.9,True,1
R6,fender_right,18,2.320,-0.755,0.880,0.1500,-0.9703,0.1900,3.472,4648,5.514,0.2620,3,-0.954,-0.402,0.1369,0.1069,0.5933,0.3018,0.1003,0.0846,0.8932,0.6904,41.46,0.7399,40.72,38.90,57.30,71.41,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7624,261.2,True,0
R6,fender_right,19,2.320,-0.765,0.940,0.1500,-0.9703,0.1900,3.482,4648,3.576,0.2620,3,-0.753,-0.964,0.2075,0.1873,0.7341,0.2748,0.1496,0.1520,1.1955,1.0321,44.12,1.1445,42.98,40.21,54.45,70.11,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7625,402.8,True,0
R6,fender_right,20,2.440,-0.725,0.720,0.1500,-0.9703,0.1900,3.481,4648,3.811,0.2620,3,-0.629,-0.895,0.1917,0.1405,1.2177,0.6711,0.1286,0.1071,1.4692,1.1452,44.72,1.0731,43.65,42.21,61.67,71.87,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7626,377.9,True,0
R6,fender_right,21,2.440,-0.735,0.780,0.1500,-0.9703,0.1900,3.469,4648,6.056,0.2620,6,-0.878,-0.245,0.1859,0.1232,1.0762,0.3691,0.1286,0.0966,1.3218,0.8258,42.90,1.3481,41.55,38.83,53.69,70.65,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7627,475.6,True,1
R6,fender_right,22,2.440,-0.745,0.840,0.1500,-0.9703,0.1900,3.468,4648,6.307,0.2620,9,-0.773,-0.172,0.3373,0.2089,1.3831,0.5158,0.2368,0.1639,1.7969,1.3400,42.20,1.9384,40.26,39.06,48.34,67.93,False,True,True,True,True,True,False,gu_below_target(67.9<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7628,685.1,True,2
R6,fender_right,23,2.440,-0.755,0.900,0.1500,-0.9703,0.1900,3.481,4648,3.664,0.2620,6,-0.184,-0.938,0.2637,0.1894,1.2537,0.3685,0.1728,0.1465,1.7131,1.1242,49.63,2.2367,47.39,44.84,55.87,71.47,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7629,786.1,True,1
R6,fender_right,24,2.440,-0.765,0.960,0.1500,-0.9703,0.1900,3.482,4648,3.488,0.2620,3,-0.448,-0.989,0.1823,0.1461,0.7025,0.2373,0.1332,0.1116,1.1635,0.9324,46.62,1.1740,45.45,44.43,49.20,71.47,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7630,412.9,True,0
