region_id,region_name,cell_id,position_x_m,position_y_m,position_z_m,normal_x,normal_y,normal_z,force_n,rpm,feed_speed_mm_s,step_over_ratio,pass_count,policy_action_force,policy_action_feed,roughness_before,roughness_after,scratch_before_um,scratch_after_um,ra_before_um,ra_after_um,rz_before_um,rz_after_um,clearcoat_initial_um,clearcoat_removed_um,clearcoat_remaining_um,clearcoat_remaining_min_um,gu_proxy_before,gu_proxy_after,gu_target_pass,ra_target_pass,rz_target_pass,scratch_improved,clearcoat_safe,overall_pass,failure_reason,tilt_deg,is_side,evaluation_mode,surface_seed,process_time_s,episode_completed,repolish_episodes
R6,fender_right,10,2.200,-0.725,0.680,0.1500,-0.9703,0.1900,3.474,5436,4.992,0.1840,2,+0.415,-0.321,0.1471,0.0937,0.7129,0.3320,0.1000,0.0742,0.9236,0.5851,48.70,0.9322,47.77,45.97,59.73,72.54,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7616,288.5,True,0
R6,fender_right,11,2.200,-0.735,0.740,0.1500,-0.9703,0.1900,3.478,5436,4.240,0.1840,6,+0.208,-0.574,0.2603,0.1770,1.3419,0.1929,0.1619,0.1325,1.6773,1.0704,43.94,3.2958,40.64,36.91,55.83,67.02,False,True,True,True,True,False,gu_below_target(67.0<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7617,1018.9,True,2
R6,fender_right,12,2.200,-0.745,0.800,0.1500,-0.9703,0.1900,3.478,5436,4.361,0.1840,6,+0.271,-0.533,0.3689,0.2152,1.4625,0.2121,0.2553,0.1619,1.8088,1.2700,45.63,3.2044,42.43,39.78,47.69,67.67,False,True,True,True,True,False,gu_below_target(67.7<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7618,990.7,True,2
R6,fender_right,13,2.200,-0.755,0.860,0.1500,-0.9703,0.1900,3.476,5436,4.600,0.1840,4,+0.290,-0.453,0.2587,0.1526,1.1841,0.2441,0.1734,0.1203,1.4559,0.9089,40.06,2.0240,38.04,35.00,50.57,62.23,False,True,True,True,True,False,gu_below_target(62.2<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7619,626.2,True,1
R6,fender_right,14,2.200,-0.765,0.920,0.1500,-0.9703,0.1900,3.476,5436,4.682,0.1840,4,+0.343,-0.425,0.2446,0.1448,1.3331,0.2804,0.1700,0.1089,1.6823,0.9145,48.03,1.9885,46.04,44.81,47.98,72.00,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7620,615.2,True,1
R6,fender_right,15,2.320,-0.725,0.700,0.1500,-0.9703,0.1900,3.475,5436,4.923,0.1840,2,+0.365,-0.344,0.1588,0.1068,0.7858,0.4150,0.1122,0.0829,1.1432,0.7859,43.31,0.9457,42.36,39.72,59.00,71.05,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7621,292.6,True,0
R6,fender_right,16,2.320,-0.735,0.760,0.1500,-0.9703,0.1900,3.475,5436,4.828,0.1840,4,+0.403,-0.376,0.3165,0.2078,1.5930,0.7634,0.1898,0.1545,2.0868,1.6141,48.81,1.9287,46.88,44.52,56.73,70.44,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7622,596.5,True,1
R6,fender_right,17,2.320,-0.745,0.820,0.1500,-0.9703,0.1900,3.477,5436,4.466,0.1840,4,+0.222,-0.498,0.1521,0.1397,0.6294,0.0393,0.1181,0.1053,0.9521,0.7460,40.84,2.0855,38.75,35.23,60.26,66.18,False,True,True,True,True,False,gu_below_target(66.2<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7623,644.9,True,1
R6,fender_right,18,2.320,-0.755,0.880,0.1500,-0.9703,0.1900,3.475,5436,4.852,0.1840,2,+0.330,-0.368,0.1369,0.1037,0.5933,0.2357,0.1003,0.0836,0.8932,0.6445,41.46,0.9594,40.50,38.62,57.30,71.44,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7624,296.8,True,0
R6,fender_right,19,2.320,-0.765,0.940,0.1500,-0.9703,0.1900,3.477,5436,4.577,0.1840,4,+0.276,-0.460,0.2075,0.1550,0.7341,0.1097,0.1496,0.1199,1.1955,0.8385,44.12,2.0348,42.09,38.95,54.45,70.33,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7625,629.2,True,1
R6,fender_right,20,2.440,-0.725,0.720,0.1500,-0.9703,0.1900,3.474,5436,4.999,0.1840,2,+0.394,-0.318,0.1917,0.1207,1.2177,0.7167,0.1286,0.0870,1.4692,1.0952,44.72,0.9308,43.79,42.25,61.67,71.54,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7626,288.1,True,0
R6,fender_right,21,2.440,-0.735,0.780,0.1500,-0.9703,0.1900,3.479,5436,4.180,0.1840,6,+0.165,-0.594,0.1859,0.1588,1.0762,0.1331,0.1286,0.1138,1.3218,1.0465,42.90,3.3439,39.56,36.64,53.69,66.20,False,True,True,True,True,False,gu_below_target(66.2<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7627,1033.6,True,2
R6,fender_right,22,2.440,-0.745,0.840,0.1500,-0.9703,0.1900,3.478,5436,4.302,0.1840,6,+0.225,-0.553,0.3373,0.2064,1.3831,0.2260,0.2368,0.1566,1.7969,1.2325,42.20,3.2477,38.95,37.58,48.34,65.89,False,True,True,True,True,False,gu_below_target(65.9<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7628,1004.2,True,2
R6,fender_right,23,2.440,-0.755,0.900,0.1500,-0.9703,0.1900,3.476,5436,4.728,0.1840,4,+0.375,-0.410,0.2637,0.1482,1.2537,0.3860,0.1728,0.1150,1.7131,0.9599,49.63,1.9692,47.66,45.00,55.87,71.54,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7629,609.1,True,1
R6,fender_right,24,2.440,-0.765,0.960,0.1500,-0.9703,0.1900,3.475,5436,4.978,0.1840,2,+0.400,-0.325,0.1823,0.1124,0.7025,0.3451,0.1332,0.0822,1.1635,0.8531,46.62,0.9348,45.69,44.75,49.20,70.50,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7630,289.3,True,0
